Source,Target,Type,Id,Label,Weight,MMNT-EdgeType
-388389166,-2020601206,Undirected,4305,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-388389166,-911763424,Undirected,4306,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-388389166,-102405320,Undirected,4307,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-388389166,-640353766,Undirected,4308,Voice-Actor-Voice-Actor,4,Voice-Actor<--->Voice-Actor
-388389166,-90235210,Undirected,4309,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-388389166,-503331395,Undirected,4310,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-388389166,2019846826,Undirected,4311,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-388389166,-397737505,Undirected,4312,Voice-Actor-Voice-Actor,3,Voice-Actor<--->Voice-Actor
-388389166,1430218253,Undirected,4313,Voice-Actor-Voice-Actor,3,Voice-Actor<--->Voice-Actor
-388389166,-1604942306,Undirected,4314,Voice-Actor-Voice-Actor,3,Voice-Actor<--->Voice-Actor
-388389166,-210907578,Undirected,4315,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-388389166,1429241679,Undirected,4316,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
-388389166,314006290,Undirected,4317,Voice-Actor-Voice-Actor,2,Voice-Actor<--->Voice-Actor
-1250646568,883856890,Undirected,4318,Voice-Actor-Voice-Actor,1,Voice-Actor<--->Voice-Actor
